TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,136991,136991,1,West Dorset Coast,West Dorset Coast,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0.0206028414461,5.9889,5.9809340361,Not Applicable,0,Designated,1991,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138578,138578,1,Goonhilly Downs,Goonhilly Downs,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,12.6924,12.6775940443,Not Applicable,0,Designated,1993,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138583,138583,1,Hayle Estuary & Carrack Gladden,Hayle Estuary & Carrack Gladden,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,1,0,1.03622297195,1.9161,1.91382442892,Not Reported,0,Designated,1993,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,137885,137885,1,Rempstone Heaths,Rempstone Heaths,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0.0164668017525,1.7009,1.69869235926,Not Applicable,0,Designated,1987,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,137888,137888,1,Turners Puddle Heath,Turners Puddle Heath,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,3.9128,3.92540219871,Not Applicable,0,Designated,1990,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,137910,137910,1,Wareham Meadows,Wareham Meadows,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,2.1105,2.10137712127,Not Applicable,0,Designated,1987,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,137639,137639,1,Horton Common,Horton Common,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.2054,0.205088707074,Not Applicable,0,Designated,1984,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,137975,137975,1,Minchinhampton Common,Minchinhampton Common,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,1.9202,1.91727267629,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,137160,137160,1,Aller Sand Pit,Aller Sand Pit,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0025,0.00253388642585,Not Applicable,0,Designated,1993,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,137747,137747,1,White Island (Off St. Martin'S),White Island (Off St. Martin'S),Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,1,0,0.0794059508406,0.1557,0.155552458392,Not Reported,0,Designated,1989,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,137772,137772,1,Amble Marshes,Amble Marshes,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.5559,0.555174042063,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139295,139295,1,"Cwm-Ton, Glascoed","Cwm-Ton, Glascoed",Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0032,0.00321746801147,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139313,139313,1,Dinefwr Estate,Dinefwr Estate,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,2.2459,2.2422933667,Not Applicable,0,Designated,1973,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139338,139338,1,Ely Valley,Ely Valley,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.6926,0.691553941452,Not Applicable,0,Designated,1959,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139190,139190,1,Glynllifon,Glynllifon,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,1.9326,1.92904694025,Not Applicable,0,Designated,1993,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139710,139710,1,Rhos Gargoed,Rhos Gargoed,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0338,0.0337348093146,Not Applicable,0,Designated,1982,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139745,139745,1,Severn Estuary,Severn Estuary,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,1,0,57.5889932527,68.5844,68.4789842964,Not Reported,0,Designated,1976,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139746,139746,1,Shell Brook Pastures,Shell Brook Pastures,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.1098,0.109563484541,Not Applicable,0,Designated,1984,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138958,138958,1,The Offshore Islets Of Pembrokeshire / Ynysoedd Glannau Penfro,The Offshore Islets Of Pembrokeshire / Ynysoedd Glannau Penfro,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,1,0,0.228892896382,0.2926,0.2921789338,Not Reported,0,Designated,1954,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139507,139507,1,Llyn Goddionduon,Llyn Goddionduon,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0708,0.070650242349,Not Applicable,0,Designated,1963,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139180,139180,1,Coedydd Afon Menai,Coedydd Afon Menai,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0.000990576965875,0.2256,0.225183398149,Not Applicable,0,Designated,1957,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139099,139099,1,Chwythlyn,Chwythlyn,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.1271,0.126861742451,Not Applicable,0,Designated,1963,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139096,139096,1,Cilcenni Dingle,Cilcenni Dingle,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.1988,0.198505957303,Not Applicable,0,Designated,1981,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139129,139129,1,Coed Dinorwig,Coed Dinorwig,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.4262,0.425414531612,Not Applicable,0,Designated,1985,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139638,139638,1,Penard Valley,Penard Valley,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.3233,0.322761986294,Not Applicable,0,Designated,1972,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,11077,11077,1,Coed-Y-Rhygen,Coed-Y-Rhygen,National Nature Reserve,National Nature Reserve,National,IV,Not Applicable,0,0,0,0.2779,0.277427932655,Not Applicable,0,Designated,1969,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,11093,11093,1,Ogof Ffynnon Ddu,Ogof Ffynnon Ddu,National Nature Reserve,National Nature Reserve,National,IV,Not Applicable,0,0,0,4.1816,4.17491747425,Not Applicable,0,Designated,1993,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139072,139072,1,Cathedine Common Wood,Cathedine Common Wood,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.1319,0.131656378811,Not Applicable,0,Designated,1972,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139080,139080,1,Cefn Y Brithdir,Cefn Y Brithdir,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.4779,0.477165991366,Not Applicable,0,Designated,1991,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139315,139315,1,Chwareli A Glaswelltir Degannwy,Chwareli A Glaswelltir Degannwy,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0728,0.0726831564229,Not Applicable,0,Designated,1960,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139613,139613,1,Ogof Ffynnon Ddu,Ogof Ffynnon Ddu,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,3.8591,3.85296921525,Not Applicable,0,Designated,1963,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139614,139614,1,Ogof Ffynnon Ddu-Pant Mawr,Ogof Ffynnon Ddu-Pant Mawr,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,11.2146,11.1967413225,Not Applicable,0,Designated,1963,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139615,139615,1,Old Castle Down,Old Castle Down,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.7884,0.787199004049,Not Applicable,0,Designated,1972,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139175,139175,1,Coed-Y-Darren,Coed-Y-Darren,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0229,0.022864278237,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139176,139176,1,Coed-Y-Person,Coed-Y-Person,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.4155,0.414833271618,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139185,139185,1,Coedydd A Cheunant Rheidol (Rheidol Woods & Gorge),Coedydd A Cheunant Rheidol (Rheidol Woods & Gorge),Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,2.2897,2.28572253716,Not Applicable,0,Designated,1954,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139297,139297,1,Cwmsymlog,Cwmsymlog,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0417,0.0416371982425,Not Applicable,0,Designated,1988,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139100,139100,1,Cleddon Shoots Woodland,Cleddon Shoots Woodland,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.1118,0.111661253955,Not Applicable,0,Designated,1981,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139122,139122,1,Coed Cochion Quarry,Coed Cochion Quarry,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0004,0.000426423769471,Not Applicable,0,Designated,1981,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139109,139109,1,Coed Aber Artro,Coed Aber Artro,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0994,0.0992436691847,Not Applicable,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139115,139115,1,Coed Allt Lan-Las,Coed Allt Lan-Las,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.1051,0.104959606697,Not Applicable,0,Designated,1979,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139116,139116,1,Coed Blaen-Y-Cwm (Blaen-Y-Cwm Wood),Coed Blaen-Y-Cwm (Blaen-Y-Cwm Wood),Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.1175,0.117318506191,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139119,139119,1,Coed Byrwydd,Coed Byrwydd,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0954,0.0952148745795,Not Applicable,0,Designated,1985,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139126,139126,1,Coed Cwm Cletwr,Coed Cwm Cletwr,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.2299,0.229455108539,Not Applicable,0,Designated,1979,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
